Date,news_count,title_compound_mean,title_compound_mediana,title_pos_mean,title_pos_mediana,title_neu_mean,title_neu_mediana,title_neg_mean,title_neg_mediana,open,close,high,low,volume,summary_compound_mean,summary_compound_mediana,summary_pos_mean,summary_mediana,summary_neu_mean,summary_neu_mediana,summary_neg_mean,summary_neg_mediana
2020-06-29,46,0.09226086956521742,0.0,0.12186956521739133,0.0,0.8135000000000001,0.8045,0.06463043478260869,0.0,28.25,28.272499,28.295,28.084999,98429600.0,0.19016521739130432,0.1525,0.1290217391304348,0.089,0.8164565217391303,0.8109999999999999,0.05452173913043478,0.0
2020-06-26,64,0.06614375000000002,0.0,0.078171875,0.0,0.8885156249999999,1.0,0.0333125,0.0,28.422501,28.487499,28.66,28.3575,118564400.0,0.14446875,0.0,0.08275,0.0,0.8812187499999999,0.9425,0.036046875000000006,0.0
2020-06-25,75,0.07390800000000002,0.0,0.10033333333333334,0.0,0.84536,0.87,0.05430666666666666,0.0,28.290001,28.045,28.450001,27.950001,143548000.0,0.164368,0.0,0.10971999999999997,0.055,0.8436533333333335,0.87,0.04665333333333333,0.0
2020-06-24,55,0.12008909090909094,0.0,0.1247090909090909,0.0,0.8314363636363638,0.8759999999999999,0.04381818181818182,0.0,28.115,28.262501,28.342501000000002,27.950001,145516400.0,0.13960909090909093,0.0,0.11270909090909088,0.042,0.8454363636363637,0.862,0.041818181818181824,0.0
2020-06-23,60,0.10985500000000002,0.0,0.13533333333333333,0.0,0.8095666666666665,0.8235,0.055116666666666675,0.0,28.1775,28.129998999999998,28.262501,28.07,86807200.0,0.16500166666666666,0.0129,0.11045,0.0805,0.8442499999999998,0.8819999999999999,0.045349999999999994,0.0
2020-06-22,67,0.07481940298507463,0.0,0.12138805970149252,0.0,0.8165970149253731,0.825,0.062029850746268655,0.0,28.264999,28.25,28.577499,28.157498999999998,118947200.0,0.15582089552238806,0.0772,0.11705970149253729,0.055999999999999994,0.8335671641791045,0.8440000000000001,0.04935820895522389,0.0
2020-06-19,71,0.12020422535211273,0.0,0.13752112676056336,0.134,0.7974788732394366,0.779,0.065,0.0,28.35,28.262501,28.415001,28.172501,85812400.0,0.11220140845070425,0.0258,0.12463380281690138,0.084,0.8129577464788732,0.804,0.06240845070422534,0.0
2020-06-18,63,0.014819047619047619,0.0,0.09311111111111112,0.0,0.8069841269841269,0.8,0.0999047619047619,0.0,28.424999,28.4725,28.584999,28.282498999999998,115117200.0,0.08946190476190477,0.0,0.10226984126984129,0.0,0.8231428571428571,0.8109999999999999,0.07460317460317459,0.0
2020-06-17,63,0.08850952380952382,0.0,0.13366666666666666,0.0,0.797079365079365,0.794,0.06925396825396825,0.0,28.577499,28.514999,28.639999,28.377501000000002,97433600.0,0.1750968253968254,0.1779,0.1376349206349207,0.09,0.8131746031746031,0.856,0.049174603174603176,0.0
2020-06-16,47,0.09120851063829787,0.0,0.14536170212765953,0.0,0.7648085106382978,0.721,0.08985106382978723,0.0,28.754998999999998,29.012501,29.1875,28.68,144944000.0,0.08804042553191489,0.0,0.14336170212765956,0.0,0.776,0.7609999999999999,0.0806595744680851,0.0
2020-06-15,80,-0.03633250000000001,0.0,0.09158750000000002,0.0,0.7934124999999997,0.779,0.11502499999999997,0.0,29.424999,29.075001,29.672501,29.049999,256164000.0,-0.003061249999999992,0.0,0.08877500000000002,0.0,0.8057624999999998,0.829,0.1055,0.0
2020-06-12,78,0.02556153846153845,0.0,0.13624358974358972,0.0,0.7449615384615385,0.7175,0.11882051282051283,0.0,29.3375,29.334999,29.495001000000002,29.1875,150347200.0,0.14464487179487182,0.0129,0.13510256410256408,0.1115,0.7790641025641027,0.8009999999999999,0.08584615384615386,0.0
2020-06-11,67,0.018765671641791062,0.0,0.0852537313432836,0.0,0.8373432835820894,0.8079999999999999,0.07738805970149251,0.0,29.1975,29.245001000000002,29.360001,28.93,140769600.0,0.09257611940298507,0.0,0.09610447761194028,0.0,0.8336417910447759,0.8270000000000001,0.0702537313432836,0.0
2020-06-10,51,0.06637058823529411,0.0,0.10831372549019609,0.0,0.8179803921568627,0.833,0.07370588235294119,0.0,29.469998999999998,29.407498999999998,29.5425,29.282498999999998,142608800.0,0.07032941176470588,0.0,0.1098823529411765,0.057,0.8244313725490195,0.825,0.06568627450980394,0.0
2020-06-09,52,-0.02945,0.0,0.05588461538461538,0.0,0.8722884615384613,1.0,0.07180769230769232,0.0,29.3325,29.387501,29.459999,29.195,94499600.0,0.020465384615384614,0.0,0.053653846153846156,0.0,0.8806923076923076,1.0,0.06561538461538462,0.0
2020-06-08,64,0.08456250000000001,0.0,0.1078125,0.0,0.8377031249999999,0.8525,0.0545,0.0,29.545,29.3675,29.5525,29.362499,98214000.0,0.17947343750000003,0.0,0.10757812500000001,0.026000000000000002,0.852734375,0.9155,0.039703125000000006,0.0
2020-06-05,59,0.07825423728813562,0.0,0.08562711864406779,0.0,0.8659999999999997,1.0,0.04835593220338984,0.0,29.3125,29.280001000000002,29.440001000000002,28.450001,80138400.0,0.13328474576271188,0.0,0.08315254237288136,0.0,0.8791186440677964,1.0,0.03771186440677966,0.0
2020-06-04,60,0.03954,0.0,0.07511666666666668,0.0,0.8804999999999997,1.0,0.04438333333333334,0.0,29.215,29.264999,29.344998999999998,29.0825,96503200.0,0.07094,0.0,0.07518333333333334,0.0,0.8739,0.9025000000000001,0.05091666666666668,0.0
2020-06-03,43,0.0804093023255814,0.0,0.1137674418604651,0.0,0.8305813953488372,0.818,0.05565116279069768,0.0,29.202499,29.15,29.227501,29.07,92770800.0,0.1135418604651163,0.0,0.1157906976744186,0.0,0.8305116279069766,0.818,0.05369767441860465,0.0
2020-06-02,69,0.08106666666666669,0.0,0.10850724637681157,0.0,0.8400289855072464,0.863,0.051463768115942034,0.0,29.275,29.4125,29.434998999999998,29.25,94154800.0,0.16040579710144934,0.0,0.09728985507246374,0.055999999999999994,0.8679565217391303,0.872,0.0347536231884058,0.0
2020-06-01,92,0.07913043478260871,0.0,0.09705434782608698,0.0,0.8493260869565217,0.9385,0.05364130434782608,0.0,29.487499,29.5625,29.59,29.327499,192516000.0,0.16828043478260873,0.0,0.10338043478260872,0.0,0.8552499999999997,0.8705,0.0413695652173913,0.0
2020-05-29,122,0.01688032786885245,0.0,0.10371311475409838,0.0,0.8011803278688527,0.766,0.09510655737704918,0.0,28.577499,28.897499,28.924999,28.327499,264536800.0,0.04415901639344263,0.0,0.10290163934426233,0.0,0.8123688524590165,0.8009999999999999,0.08473770491803279,0.0
2020-05-28,94,0.029117021276595746,0.0,0.06575531914893615,0.0,0.8912553191489364,1.0,0.042989361702127665,0.0,28.8475,28.620001000000002,28.965,28.525,138248000.0,0.09109999999999997,0.0,0.07532978723404254,0.0,0.8813829787234043,0.9435,0.043297872340425536,0.0
2020-05-27,78,0.05642307692307693,0.0,0.09282051282051285,0.0,0.8607948717948716,1.0,0.04637179487179488,0.0,28.467501000000002,28.43,28.8025,28.362499,151446800.0,0.10782307692307692,0.0,0.09471794871794877,0.0215,0.8561666666666667,0.907,0.049115384615384616,0.0
2020-05-26,50,0.031925999999999996,0.0,0.0657,0.0,0.8815200000000002,1.0,0.05276,0.0,28.4125,28.385,28.557501000000002,28.299999,105677600.0,0.09072,0.0,0.07112,0.0,0.86858,0.929,0.06027999999999999,0.0
2020-05-22,75,0.03346266666666667,0.0,0.09940000000000002,0.0,0.8099466666666665,0.83,0.09064,0.0,28.365,27.872498999999998,28.442498999999998,27.6325,175303200.0,0.08278399999999998,0.0,0.09840000000000003,0.0,0.8211466666666667,0.851,0.08049333333333335,0.0
2020-05-21,61,0.0519622950819672,0.0,0.08347540983606555,0.0,0.8479836065573771,1.0,0.06855737704918033,0.0,27.85,27.897499,28.0875,27.807501000000002,113326800.0,0.0627967213114754,0.0,0.07437704918032786,0.0,0.8510983606557377,1.0,0.07452459016393441,0.0
2020-05-20,67,0.07478955223880598,0.0,0.0901044776119403,0.0,0.8612238805970148,1.0,0.048716417910447764,0.0,27.745001000000002,27.4575,27.865,27.387501,107730400.0,0.15901641791044774,0.0,0.0913134328358209,0.0,0.8637014925373134,0.863,0.04497014925373134,0.0
2020-05-19,53,0.0500943396226415,0.0,0.1190943396226415,0.0,0.7940188679245286,0.789,0.0868679245283019,0.0,27.1325,27.209999,27.5625,27.0275,123348000.0,0.04488679245283019,0.0,0.10218867924528299,0.0,0.808056603773585,0.816,0.08971698113207549,0.0
2020-05-18,45,-0.038239999999999996,0.0,0.04917777777777778,0.0,0.8625333333333332,0.845,0.08828888888888889,0.0,27.52,27.602501,27.627501000000002,27.365,130240000.0,0.009668888888888888,0.0,0.06282222222222224,0.0,0.8519111111111107,0.875,0.08524444444444444,0.0
2020-05-15,47,0.08092553191489361,0.0,0.07668085106382978,0.0,0.9051489361702127,1.0,0.018170212765957445,0.0,27.577499,27.764999,27.93,27.424999,97016800.0,0.11636595744680851,0.0,0.08876595744680853,0.0,0.8861702127659574,1.0,0.025063829787234038,0.0
2020-05-14,62,0.07558709677419356,0.0,0.09732258064516129,0.0,0.8333387096774193,0.815,0.0693548387096774,0.0,27.469998999999998,27.719998999999998,27.83,27.012501,236705600.0,0.11871451612903226,0.0,0.08979032258064516,0.0,0.8405483870967743,0.841,0.06969354838709675,0.0
2020-05-13,77,0.05251818181818182,0.0,0.10542857142857145,0.0,0.8074155844155844,0.82,0.08714285714285716,0.0,27.772499,26.9475,27.772499,26.4575,228538000.0,0.027023376623376616,0.0,0.10507792207792208,0.0,0.7994805194805193,0.8079999999999999,0.09545454545454544,0.0
2020-05-12,66,0.07477424242424244,0.0,0.13178787878787876,0.0365,0.7799999999999999,0.7789999999999999,0.08825757575757574,0.0,26.780001000000002,27.1075,27.217501000000002,26.637501,136575600.0,0.13798030303030304,0.0,0.11306060606060606,0.064,0.818909090909091,0.8335,0.06804545454545452,0.0
2020-05-11,67,-0.006935820895522387,0.0,0.07023880597014925,0.0,0.8420597014925374,0.885,0.08773134328358208,0.0,26.9275,26.4275,26.952499,26.02,204702000.0,0.09067611940298505,0.0,0.08965671641791045,0.0,0.8204328358208955,0.828,0.08992537313432836,0.0
2020-05-08,70,0.02343857142857143,0.0,0.09175714285714286,0.0,0.8327428571428571,0.837,0.0755,0.0,26.6425,26.7775,26.92,26.540001,129058000.0,0.10549714285714284,0.0,0.10302857142857146,0.006999999999999999,0.8368428571428571,0.837,0.06012857142857142,0.0
2020-05-07,70,0.06295857142857143,0.0,0.09648571428571429,0.0,0.8479142857142857,0.9015,0.055628571428571416,0.0,26.674999,27.497498999999998,27.557501000000002,26.65,235362000.0,0.07272142857142858,0.0,0.08630000000000002,0.0,0.8548714285714288,0.8975,0.05885714285714286,0.0
2020-05-06,61,0.1456770491803279,0.0,0.12904918032786886,0.0,0.8298032786885248,0.8220000000000001,0.041114754098360656,0.0,27.452499,27.487499,27.5875,27.2075,110528000.0,0.159827868852459,0.0,0.12247540983606557,0.057,0.8338524590163935,0.845,0.04365573770491803,0.0
2020-05-05,60,0.08089166666666668,0.0,0.08963333333333336,0.0,0.8636166666666666,1.0,0.046733333333333335,0.0,27.43,27.514999,27.635,27.415001,113715600.0,0.13406500000000002,0.0,0.08529999999999999,0.037500000000000006,0.8787000000000001,0.9295,0.03596666666666667,0.0
2020-05-04,73,0.06257397260273972,0.0,0.09802739726027396,0.0,0.832986301369863,0.825,0.06898630136986302,0.0,27.530001000000002,27.932501000000002,27.997498999999998,27.502501000000002,117058400.0,0.10472465753424659,0.0,0.08515068493150683,0.0,0.8526575342465754,0.863,0.0622054794520548,0.0
2020-05-01,61,0.0692655737704918,0.0,0.0959016393442623,0.0,0.8515409836065572,0.833,0.05257377049180327,0.0,27.987499,27.950001,28.105,27.85,103862000.0,0.09107868852459015,0.0,0.09934426229508198,0.042,0.8454754098360653,0.8390000000000001,0.05514754098360655,0.0
2020-04-30,55,0.08746545454545455,0.0,0.11889090909090909,0.0,0.8203818181818182,0.833,0.060709090909090914,0.0,27.84,27.807501000000002,27.877501000000002,27.5825,109705600.0,0.13260000000000002,0.0,0.11056363636363638,0.0,0.8354000000000003,0.841,0.054036363636363625,0.0
2020-04-29,42,0.14931190476190478,0.0,0.15100000000000002,0.0,0.7794285714285716,0.775,0.0695952380952381,0.0,27.782498999999998,27.9475,27.967501000000002,27.737499,45903600.0,0.1518761904761905,0.0,0.13823809523809527,0.0225,0.7958095238095236,0.788,0.06595238095238096,0.0
2020-04-28,54,0.007909259259259255,0.0,0.061962962962962956,0.0,0.8898333333333333,1.0,0.0482037037037037,0.0,27.8575,27.8925,28.1175,27.8475,108776000.0,0.07780925925925927,0.0,0.07440740740740742,0.0,0.8774999999999998,0.901,0.048129629629629626,0.0
2020-04-27,70,0.07465857142857142,0.0,0.11398571428571427,0.0,0.8145285714285716,0.823,0.07147142857142859,0.0,27.695,27.865,28.0075,27.5175,114115200.0,0.2030242857142857,0.08895,0.11748571428571426,0.0485,0.8232285714285714,0.846,0.0593,0.0
2020-04-24,59,0.08156440677966101,0.0,0.11752542372881358,0.0,0.8103050847457626,0.805,0.07220338983050846,0.0,27.9,27.629998999999998,28.049999,27.567498999999998,144649200.0,0.14962372881355931,0.0,0.11359322033898306,0.05,0.8140847457627118,0.836,0.0723220338983051,0.0
2020-04-23,64,0.07361406250000001,0.0,0.12351562499999996,0.0,0.7973281249999999,0.7935,0.0791875,0.0,27.592501000000002,27.372498999999998,27.735001,27.2575,148347600.0,0.154346875,0.0,0.11659374999999997,0.0905,0.811234375,0.8215000000000001,0.07221874999999998,0.0
2020-04-22,43,-0.07082325581395346,0.0,0.07306976744186046,0.0,0.8008372093023256,0.7809999999999999,0.12609302325581398,0.079,27.2925,27.475,27.522499,27.2125,106112000.0,-0.029616279069767427,0.0,0.08288372093023257,0.0,0.8048372093023257,0.7809999999999999,0.11227906976744184,0.048
